age,education.num,capital.gain,hours.per.week,>50k,workclass_Encoded,occupation_Encoded,race_Encoded,native.country_Encoded,marital.status_Encoded
62,13,0,30,1,2,0,4,38,2
24,9,0,40,0,2,3,4,38,4
50,10,0,40,0,1,0,2,38,0
54,13,0,40,1,2,9,4,38,2
58,4,0,40,0,2,6,4,38,0
39,9,0,50,0,3,2,4,38,2
32,9,0,40,0,2,2,4,38,0
27,13,0,40,0,2,9,4,38,2
20,10,0,60,0,2,7,4,38,4
64,4,0,40,0,2,2,4,38,2
55,14,0,40,0,3,11,4,38,6
46,9,0,43,0,2,12,4,38,0
45,10,0,55,0,2,13,4,38,2
26,9,0,40,0,2,13,4,38,4
36,9,0,40,0,2,2,4,38,2
39,13,0,45,0,3,3,4,38,2
47,9,0,45,0,2,8,1,36,6
35,14,0,48,0,2,6,4,38,2
38,9,0,40,0,2,3,4,38,2
50,7,0,40,0,2,2,4,38,2
36,9,0,38,0,2,0,4,38,0
28,3,0,40,0,2,2,4,25,4
44,9,0,45,0,4,6,4,38,2
40,9,0,40,0,2,10,4,38,0
55,10,0,40,1,2,2,4,38,2
29,9,0,45,0,4,4,4,38,4
33,9,0,45,0,2,2,4,38,2
45,14,0,10,1,1,9,2,38,2
23,9,0,25,0,2,5,4,38,4
31,11,0,40,0,2,10,2,38,4
22,10,0,40,0,2,7,1,29,4
59,9,0,40,0,2,5,2,38,0
32,10,0,38,0,2,2,4,38,4
49,10,0,40,0,5,0,4,38,4
22,10,0,30,0,2,0,4,38,4
26,10,0,30,0,2,0,4,38,4
23,10,0,40,0,5,0,1,39,2
55,10,0,50,0,4,11,4,38,2
47,9,0,49,1,2,3,4,38,2
44,9,0,40,0,2,13,4,38,2
27,10,0,24,0,2,7,4,38,4
32,13,0,8,1,4,9,4,38,2
20,10,0,40,0,2,6,1,39,4
84,9,0,33,0,1,3,4,38,6
40,10,0,50,0,2,2,4,38,0
37,13,0,40,0,2,11,4,38,4
47,10,0,40,0,2,3,4,10,0
62,10,0,25,0,4,11,4,38,2
47,9,0,45,0,2,13,4,38,4
44,9,0,40,0,1,2,2,38,0
26,13,0,41,0,1,0,4,38,2
36,10,0,40,0,2,2,4,38,2
52,7,0,40,0,2,7,4,38,2
33,10,0,40,0,2,0,4,38,0
33,9,0,40,0,2,13,2,38,2
25,13,0,20,0,2,3,4,38,2
62,13,0,40,0,2,6,4,38,2
38,10,0,40,0,2,2,4,38,2
46,9,0,65,0,2,4,4,38,3
46,13,0,44,1,2,3,4,38,2
38,9,0,70,0,2,7,4,38,0
52,10,0,40,1,2,0,4,38,2
63,4,0,15,0,4,3,4,38,2
49,10,0,43,0,2,6,4,38,2
17,7,0,12,0,1,0,4,38,4
33,9,0,35,0,2,7,4,38,4
19,10,0,15,0,2,7,4,38,4
61,10,0,40,0,2,11,4,38,2
33,13,0,25,1,2,9,4,38,2
29,6,0,40,0,2,4,4,12,5
43,9,0,38,1,5,13,4,38,2
24,9,0,40,0,2,11,4,38,4
29,10,0,60,0,2,2,4,38,2
61,9,0,17,0,4,7,2,38,2
48,7,0,34,0,2,7,4,38,0
19,10,0,20,0,2,5,4,38,4
30,10,0,40,0,2,6,4,38,4
24,10,0,30,0,2,7,4,38,4
39,14,0,43,0,1,9,4,38,4
40,9,0,72,1,2,11,4,38,2
27,13,0,40,0,1,9,4,38,4
25,14,0,40,0,2,9,4,38,4
58,13,0,45,0,2,13,4,38,0
33,9,0,42,1,2,3,4,1,2
40,9,0,25,0,2,7,4,38,6
40,14,0,70,1,3,11,4,38,2
31,9,0,40,0,2,2,4,38,2
33,9,0,48,0,2,7,1,2,5
49,12,0,45,0,2,11,4,38,2
24,11,0,40,0,2,12,4,38,4
46,9,0,40,0,2,2,4,38,4
58,14,0,40,1,1,9,4,38,2
20,10,0,20,0,2,11,4,38,4
43,10,0,40,0,2,0,4,38,2
48,14,0,50,0,4,11,1,18,2
41,10,0,54,0,2,13,4,38,2
27,10,0,30,0,5,7,4,38,5
52,9,0,40,0,1,2,4,38,2
52,10,0,38,0,1,3,4,38,0
19,9,0,30,0,2,7,2,38,4
39,10,0,45,0,1,9,4,38,0
47,10,0,40,0,2,7,4,38,0
27,9,0,40,0,2,2,3,38,0
48,10,0,40,0,2,2,4,38,0
50,9,0,35,0,2,7,4,38,5
60,10,0,60,0,2,13,4,38,2
28,12,0,45,1,2,12,4,38,2
47,9,0,40,0,0,7,2,38,0
40,9,0,66,0,4,2,1,34,2
41,14,0,40,0,5,9,4,38,4
38,9,0,48,0,2,0,1,37,2
46,11,0,30,0,0,12,3,38,5
21,10,0,30,0,4,0,4,38,4
44,14,0,48,0,2,11,4,38,5
47,10,0,35,1,4,0,4,38,2
42,10,0,40,0,1,2,4,38,0
56,13,0,45,1,2,3,4,38,4
32,13,0,40,0,2,9,4,38,4
24,13,0,33,0,2,7,4,38,2
26,10,0,40,0,2,11,4,38,2
49,7,0,60,0,2,7,4,38,4
65,9,0,40,1,2,3,4,38,2
73,4,0,40,0,5,7,1,38,0
34,7,0,40,0,2,5,4,38,2
22,13,0,40,0,2,0,4,38,4
49,10,0,30,0,1,7,4,38,4
25,7,0,32,0,2,7,2,38,4
39,5,0,25,0,2,13,4,38,2
19,7,0,56,0,2,2,4,38,4
24,6,0,40,0,2,6,4,38,2
34,9,0,35,0,2,0,4,38,0
21,9,0,40,0,2,6,4,38,4
43,14,0,40,0,2,7,4,38,0
39,10,0,40,0,2,0,2,38,0
33,12,0,32,0,4,7,2,38,4
19,10,0,26,0,2,7,4,38,4
17,6,0,12,0,2,11,4,38,4
43,10,0,50,0,4,4,4,38,2
62,9,0,42,0,2,0,4,38,6
53,14,0,40,1,1,9,2,38,0
45,14,0,60,1,5,9,4,38,2
47,9,0,40,0,2,0,2,38,0
30,10,0,40,0,2,7,2,38,4
53,9,0,33,0,2,11,4,38,5
24,9,0,40,0,2,6,2,38,5
41,10,0,40,0,1,5,4,38,2
58,3,0,40,0,1,7,2,13,0
63,9,0,38,0,5,0,4,38,0
50,10,0,28,0,2,7,4,38,0
29,10,0,60,0,3,3,4,38,4
55,9,0,40,0,2,7,4,38,2
36,9,0,45,0,2,13,4,38,4
23,9,0,40,0,1,0,4,38,4
58,10,0,45,0,4,2,4,38,0
25,7,0,40,0,2,0,2,38,4
40,9,0,30,0,2,11,4,38,2
38,11,0,39,0,2,9,4,38,4
37,13,0,40,1,2,9,4,38,2
19,10,0,35,0,2,7,4,38,4
55,6,0,29,0,2,7,4,38,4
28,13,0,45,0,2,0,4,38,4
53,9,0,40,0,2,2,4,7,2
32,10,0,38,0,2,0,4,38,0
34,9,0,50,0,2,11,4,38,2
49,10,0,45,1,2,9,4,38,0
21,10,0,30,0,2,7,4,38,4
24,13,0,20,0,5,0,2,38,4
34,13,0,40,0,1,9,4,38,3
41,3,0,40,0,2,4,4,25,2
21,9,0,40,0,2,7,4,38,4
43,14,0,35,1,2,3,4,38,2
31,9,0,40,0,1,10,4,38,4
62,13,0,30,0,2,4,4,38,4
51,4,0,40,0,2,6,0,38,6
30,9,0,25,0,2,11,2,38,4
24,13,0,40,0,2,6,4,38,2
36,9,0,40,0,2,2,4,38,0
57,6,0,40,0,2,2,4,38,2
46,13,0,55,1,2,3,4,38,2
33,16,0,40,0,2,9,4,38,2
42,10,0,45,0,2,11,4,38,4
62,9,0,40,0,2,2,4,38,2
64,10,0,20,0,4,11,4,38,2
18,10,0,25,0,2,11,4,38,4
43,3,0,35,0,2,4,4,25,3
62,4,0,66,0,4,7,4,38,6
29,12,0,50,0,2,9,4,38,2
43,13,0,40,1,2,5,2,13,2
34,13,0,40,0,2,3,4,38,2
25,13,0,30,0,2,0,4,38,4
47,10,0,40,0,1,13,4,38,0
17,6,0,8,0,2,7,4,38,4
41,13,0,65,0,1,9,4,38,0
19,10,0,20,0,2,11,4,38,4
57,2,0,40,0,2,7,3,5,2
25,9,0,35,0,2,0,2,38,4
37,10,0,40,1,1,0,4,1,2
29,11,0,40,0,2,6,4,38,2
32,10,0,35,0,2,11,4,38,4
35,15,0,45,1,2,9,4,38,2
52,8,0,40,0,2,6,4,38,4
29,9,0,38,0,2,6,4,7,3
23,14,0,36,0,2,9,4,38,4
31,7,0,40,0,2,2,4,38,2
40,9,0,50,0,2,13,4,38,2
19,9,0,20,0,2,0,4,38,4
21,10,0,10,0,2,13,4,38,4
64,9,0,35,0,1,0,4,38,2
37,11,0,43,0,1,0,4,38,4
22,6,0,30,0,2,13,1,38,4
29,9,0,40,0,3,11,1,10,2
37,9,0,40,0,2,2,4,38,2
29,13,0,40,0,2,12,4,38,4
38,7,0,65,0,2,6,4,38,0
27,9,0,50,0,2,2,4,38,4
58,13,0,35,1,5,0,4,38,2
60,10,0,35,0,1,0,4,38,2
20,10,0,25,0,2,11,4,38,4
51,10,0,40,1,2,11,4,38,2
37,5,0,65,0,2,13,4,38,2
22,8,0,50,1,5,3,4,38,4
56,6,0,60,0,4,13,4,38,2
19,10,0,25,0,2,11,4,38,5
37,11,0,30,0,2,9,4,38,2
27,10,0,40,0,2,12,4,38,4
27,9,0,20,0,2,11,0,38,4
52,10,0,50,0,4,11,4,38,2
45,9,0,40,0,2,6,2,38,5
28,10,0,40,0,2,2,0,38,4
20,9,0,40,0,2,0,4,38,0
28,14,0,50,0,2,9,4,38,4
44,11,0,40,0,2,5,2,38,2
30,13,0,40,0,2,2,4,38,2
26,12,0,8,0,5,0,2,38,4
46,9,0,40,0,2,11,4,38,4
51,13,0,50,0,2,2,4,38,2
25,13,0,40,0,1,9,4,38,4
43,9,0,40,0,1,7,4,38,5
36,9,0,40,0,2,2,4,38,0
36,10,0,40,0,2,3,4,38,4
48,13,0,40,0,2,7,1,39,4
24,13,0,44,1,2,9,4,38,2
30,9,0,36,0,2,7,4,38,0
62,13,0,40,0,2,6,4,38,2
49,15,0,85,1,4,9,4,38,2
36,9,0,50,0,4,13,4,38,2
49,14,0,40,0,5,9,4,38,0
52,10,0,40,0,2,3,4,38,4
52,12,0,40,1,2,12,4,38,2
26,9,0,53,0,2,0,4,38,4
51,9,0,40,0,5,13,4,38,4
18,6,0,20,0,2,7,4,38,4
30,9,0,40,0,2,5,4,38,4
46,9,0,20,0,2,6,4,38,0
28,9,0,40,0,2,5,2,38,4
62,10,0,38,1,2,0,4,38,2
69,9,0,24,0,2,0,4,38,6
78,14,0,40,0,2,2,1,34,6
61,10,0,45,1,2,3,4,38,2
24,13,0,40,0,2,9,4,38,4
29,10,0,40,0,2,0,4,38,4
17,6,0,40,0,2,4,4,38,4
27,9,0,80,1,2,5,2,38,2
64,9,0,40,0,2,13,4,38,2
33,9,0,55,0,4,3,4,9,4
32,8,0,40,0,2,2,4,25,2
19,10,0,20,0,2,7,4,38,4
42,7,0,40,0,5,4,4,38,2
24,13,0,15,0,2,11,4,38,4
23,9,0,45,0,2,3,2,38,4
44,15,0,29,1,2,9,4,38,2
44,12,0,56,1,1,10,4,38,0
44,3,0,40,0,4,4,4,25,2
38,9,0,44,0,2,2,4,38,2
36,5,0,40,0,2,0,4,38,0
29,2,0,20,0,2,7,4,7,4
46,12,0,25,0,2,11,4,10,0
47,9,0,40,0,2,0,4,38,2
27,13,0,45,0,2,3,4,38,4
43,9,0,50,0,2,6,4,38,0
44,15,0,40,1,4,9,4,38,2
31,10,0,60,0,2,3,4,38,4
36,10,0,40,0,2,2,4,38,0
78,4,0,35,0,2,6,4,5,4
24,10,0,40,0,2,2,4,38,2
39,10,0,40,0,2,0,4,38,4
21,12,0,40,0,2,11,4,38,4
34,9,0,40,1,2,0,4,38,5
22,10,0,32,0,2,11,4,38,4
36,10,0,40,0,2,0,4,38,0
61,10,0,40,1,2,11,4,38,2
42,10,0,21,0,2,7,2,13,5
49,11,0,40,1,0,2,1,38,2
58,11,0,40,0,2,2,4,38,2
37,10,0,60,0,1,10,4,38,2
25,10,0,40,0,2,0,2,22,5
30,13,0,40,0,2,0,4,38,2
23,9,0,65,0,2,2,4,38,4
51,10,0,35,0,2,0,2,22,2
55,9,0,60,0,2,13,4,38,2
35,13,0,50,0,2,11,4,38,4
45,14,0,40,0,5,0,4,18,2
36,13,0,48,1,2,9,4,38,2
32,9,0,40,0,1,2,4,38,2
39,9,0,55,0,2,3,4,38,2
47,10,0,40,0,3,2,4,38,2
49,10,0,45,1,2,3,4,38,2
44,10,0,40,0,2,6,2,38,5
36,10,0,50,1,2,3,4,38,2
40,10,0,30,0,2,2,2,38,0
17,6,0,6,0,2,7,4,38,4
18,9,0,38,0,2,11,4,38,4
30,10,0,25,0,3,3,4,38,2
66,9,0,50,0,2,8,4,8,6
59,13,0,50,0,2,2,4,38,4
30,9,0,40,0,1,0,2,38,2
50,9,0,50,0,2,4,4,38,2
24,9,0,25,0,2,7,4,38,4
28,15,0,99,0,2,9,1,29,2
44,14,0,40,1,1,9,4,38,2
25,11,0,40,0,2,9,4,38,4
45,14,0,50,1,2,3,4,38,2
20,9,0,40,0,2,13,4,38,4
67,11,0,40,0,2,9,4,38,0
40,15,0,45,1,4,9,4,38,2
52,9,0,40,0,0,0,4,38,2
34,16,0,50,1,2,9,4,38,4
37,12,0,45,1,1,9,4,1,2
17,6,0,4,0,3,7,4,38,4
25,11,0,42,1,2,11,4,38,2
35,13,0,40,0,1,9,4,32,0
63,14,0,40,1,2,3,4,38,0
38,10,0,40,0,1,0,0,38,4
33,13,0,60,1,2,0,4,19,2
51,14,0,40,1,1,9,4,38,2
64,16,0,50,1,5,9,4,3,2
50,10,0,40,0,3,10,4,38,0
18,6,0,56,0,2,13,4,38,4
67,14,0,99,0,2,9,4,38,4
46,9,0,40,0,2,2,4,38,2
60,13,0,50,0,4,4,4,38,2
29,9,0,40,0,2,6,4,38,4
30,10,0,40,0,2,7,2,38,4
29,9,0,40,1,2,5,4,25,2
37,13,0,27,0,2,0,2,38,4
55,2,0,30,0,2,8,4,4,0
24,9,0,30,0,2,0,4,38,4
21,9,0,35,0,2,2,4,25,4
46,13,0,70,1,3,11,4,38,2
25,8,0,40,0,2,6,3,25,2
40,9,0,28,0,2,2,4,38,4
23,10,0,40,0,2,11,4,38,5
43,10,0,30,0,4,13,2,38,4
59,6,0,40,0,2,7,1,29,6
28,9,0,32,0,2,3,4,38,4
17,7,0,15,0,2,0,4,38,4
53,9,0,40,1,2,6,4,38,2
22,3,0,40,0,2,8,4,7,4
63,9,0,40,0,2,2,4,38,3
32,14,0,45,1,2,11,4,38,2
40,9,0,35,0,1,0,2,38,4
61,15,0,50,1,4,9,4,8,2
43,13,0,50,0,4,3,1,29,2
48,10,0,40,0,4,2,4,38,0
56,13,0,40,0,5,9,4,38,6
51,9,0,40,0,0,0,4,38,2
34,10,0,40,0,2,2,4,38,4
37,10,0,44,1,2,11,4,38,2
34,10,0,40,0,2,6,3,38,5
23,10,0,25,0,2,11,4,38,4
63,14,0,40,1,0,9,4,38,0
55,9,0,50,1,3,11,4,38,0
31,13,0,48,0,1,10,2,38,4
27,10,0,40,0,2,7,4,38,0
28,10,0,48,0,1,10,4,38,2
52,4,0,64,0,2,6,4,38,0
31,9,0,50,0,0,0,2,38,2
53,10,0,38,0,2,0,4,38,0
43,10,0,50,0,2,12,4,38,0
43,9,0,40,0,1,4,2,38,3
50,14,0,80,1,3,3,4,38,0
37,7,0,40,0,2,7,4,38,2
26,9,0,40,0,2,6,4,38,0
22,7,0,40,0,2,11,4,38,4
22,10,0,55,0,2,11,4,38,2
30,10,0,40,0,2,6,4,38,2
24,9,0,55,0,2,7,4,38,5
30,9,0,40,0,2,2,4,38,2
50,13,0,40,1,1,10,4,38,0
29,9,0,40,0,2,0,4,38,2
21,11,0,40,0,2,2,4,38,4
65,10,0,24,0,2,7,4,38,6
43,9,0,45,1,2,3,4,38,2
29,13,0,24,0,2,9,4,38,2
32,13,0,45,0,2,11,4,38,4
37,12,0,65,1,2,3,4,38,2
64,9,0,16,0,2,3,4,38,2
49,10,0,40,1,2,2,4,38,2
44,13,0,40,1,2,3,4,38,2
35,10,0,36,0,2,3,4,38,2
53,10,0,43,0,2,0,4,38,0
24,11,0,50,0,2,11,1,34,4
31,10,0,40,0,2,0,4,38,0
25,10,0,38,0,2,13,4,38,2
36,9,0,45,0,2,6,4,38,2
29,10,0,60,0,2,11,4,38,4
37,9,0,50,1,2,13,4,38,2
42,16,0,45,0,4,9,4,38,4
30,9,0,40,0,2,2,4,38,0
32,10,0,70,0,3,3,4,4,4
44,9,0,40,1,2,2,4,38,0
19,9,0,40,0,2,11,4,38,4
22,9,0,48,0,2,3,4,38,2
51,5,0,50,1,2,2,4,38,2
69,9,0,16,0,2,2,4,38,2
33,9,0,40,0,4,9,4,38,4
22,10,0,55,0,1,0,4,38,4
33,13,0,45,1,2,12,4,38,4
20,10,0,40,0,0,0,4,38,4
28,10,0,40,0,4,2,4,38,2
25,9,0,40,0,2,5,4,38,4
27,9,0,48,0,2,7,4,38,4
22,9,0,40,0,2,13,4,38,4
67,9,0,35,0,4,4,4,38,2
31,9,0,40,0,3,3,4,38,2
43,15,0,50,1,0,9,1,18,2
33,13,0,40,0,2,9,4,38,4
37,9,0,35,1,4,9,4,38,2
27,9,0,60,0,2,13,2,38,2
36,10,0,40,0,2,13,4,38,4
33,12,0,45,0,2,11,4,38,0
48,13,0,56,1,2,7,4,38,0
25,9,0,45,0,2,5,4,38,4
41,9,0,10,0,4,7,4,38,2
26,9,0,40,0,2,7,4,38,4
23,10,0,40,0,2,0,2,38,4
30,14,0,17,0,5,9,1,35,2
67,9,0,20,0,4,7,4,38,6
32,9,0,55,1,2,11,4,38,2
48,9,0,60,1,4,2,4,38,0
51,9,0,24,0,2,7,4,38,6
39,14,0,40,0,2,11,1,2,4
40,13,0,60,0,3,9,4,38,2
40,9,0,40,1,2,13,2,38,2
19,9,0,40,0,2,6,4,25,4
28,9,0,36,0,2,5,4,38,0
47,13,0,60,1,2,9,4,38,2
20,10,0,20,0,2,9,4,38,4
29,10,0,40,0,2,7,0,38,2
40,13,0,50,1,2,3,4,38,2
61,9,0,40,0,2,3,4,38,6
25,7,0,40,0,2,2,4,25,4
26,9,0,40,0,2,6,4,38,2
43,13,0,40,0,2,0,4,38,4
17,4,0,45,0,2,2,4,38,4
46,10,0,40,0,1,6,4,38,0
19,10,0,20,0,2,7,4,38,4
37,9,0,40,0,2,6,4,38,0
26,10,0,40,0,2,0,4,38,2
47,14,0,40,0,1,9,4,38,4
29,13,0,40,0,2,9,4,38,4
29,9,0,40,0,2,0,4,38,4
33,13,0,55,0,2,3,4,38,2
20,9,0,40,0,2,13,4,38,4
28,6,0,48,0,2,2,3,12,2
41,14,0,40,0,5,9,4,38,2
43,13,0,50,0,2,11,4,38,2
35,5,0,46,0,2,5,4,38,2
18,8,0,25,0,2,7,4,38,4
55,10,0,40,0,5,0,4,38,0
44,9,0,40,0,2,6,2,38,0
64,9,0,15,0,2,8,4,38,6
34,11,0,75,0,4,2,4,38,2
38,10,0,60,1,2,11,4,38,2
25,9,0,8,0,2,7,4,38,4
21,10,0,40,0,2,13,2,38,4
37,2,0,53,0,2,7,4,25,2
39,10,0,40,0,2,11,4,38,0
34,10,0,50,0,2,0,4,38,0
23,13,0,45,0,2,3,4,38,4
54,10,0,40,1,2,2,4,38,2
49,14,0,70,1,3,3,4,38,5
25,9,0,40,0,2,0,4,38,2
51,12,0,50,0,2,11,4,38,2
29,9,0,35,0,2,4,4,38,4
27,13,0,48,0,5,10,2,38,2
53,9,0,40,0,2,8,4,38,2
68,13,0,55,1,2,9,4,38,2
56,9,0,40,1,2,11,4,38,2
24,9,0,48,0,2,11,0,38,0
24,10,0,40,0,2,11,4,38,4
41,14,0,55,0,1,3,4,38,2
45,9,0,19,0,2,11,4,38,4
35,9,0,40,0,2,6,4,38,2
21,9,0,40,0,2,5,4,38,4
45,7,0,25,0,2,0,2,38,5
18,7,0,30,0,2,11,4,38,4
49,13,0,25,0,2,8,4,38,4
49,11,0,36,0,2,9,4,38,5
45,13,0,37,0,1,9,4,38,2
27,9,0,40,0,2,5,1,38,4
28,10,0,40,0,2,3,1,29,2
35,13,0,45,1,2,9,4,38,2
33,10,0,40,0,2,6,4,38,4
35,7,0,35,0,2,11,4,38,2
19,9,0,40,0,2,2,4,38,4
33,10,0,28,0,2,7,4,38,4
49,10,0,40,0,2,0,4,38,3
39,10,0,25,0,3,9,4,38,2
22,9,0,40,0,2,0,4,38,5
42,6,0,40,0,2,2,4,38,2
22,10,0,40,0,2,0,4,38,4
18,9,0,40,0,2,2,4,38,4
33,16,0,40,1,3,9,4,4,2
28,9,0,45,0,2,2,4,38,2
42,4,0,35,0,2,9,4,32,3
50,10,0,48,0,1,10,4,38,2
32,10,0,40,1,2,3,4,38,2
31,9,0,40,0,0,5,4,38,5
29,11,0,40,0,2,7,2,38,4
46,10,0,40,0,0,7,4,38,2
32,16,0,77,0,3,9,4,38,4
61,9,0,24,0,2,0,4,38,6
43,7,0,55,0,4,2,4,38,2
35,9,0,40,0,2,5,4,38,4
39,13,0,40,0,5,9,4,38,2
42,10,0,60,0,4,4,4,38,2
23,13,0,40,0,2,9,4,38,4
32,13,0,45,0,2,11,4,38,2
52,9,0,85,1,2,13,4,38,2
36,12,0,40,1,2,12,4,38,2
71,15,0,12,1,2,9,4,38,2
27,9,0,30,0,2,7,2,38,4
56,9,0,60,0,2,2,4,38,2
28,10,0,40,0,4,9,4,38,4
45,9,0,40,0,2,2,4,38,2
28,9,0,40,0,2,6,4,38,2
28,10,0,40,0,1,10,4,38,2
18,10,0,15,0,2,6,4,38,4
62,4,0,40,0,2,5,4,38,0
35,8,0,40,0,2,6,4,38,5
39,6,0,60,0,2,6,4,38,2
24,10,0,20,0,2,0,2,38,4
58,5,0,40,0,2,4,2,38,0
48,9,0,40,0,2,11,4,38,0
57,13,0,50,1,2,3,4,38,2
31,13,0,60,0,2,11,4,38,2
25,9,0,40,0,2,11,4,38,2
29,4,0,72,0,4,4,4,38,2
38,12,0,40,0,2,3,2,38,0
21,10,0,40,0,2,7,4,38,4
34,9,0,70,0,4,4,4,38,2
50,13,0,32,0,2,11,4,38,4
50,9,0,40,0,2,9,2,38,0
49,11,0,45,0,0,3,2,38,0
30,13,0,70,0,2,9,4,38,4
29,14,0,20,0,5,9,1,35,2
22,10,0,20,0,5,0,3,38,4
42,9,0,50,0,2,13,4,38,2
31,10,0,48,0,2,7,4,38,0
42,13,0,21,0,4,9,4,38,2
20,10,0,20,0,2,7,4,38,4
50,6,0,40,1,2,2,4,38,2
27,5,0,40,0,3,2,4,38,4
26,7,0,40,0,2,7,4,38,4
20,10,0,40,0,2,10,4,10,4
51,10,0,40,1,2,2,4,38,2
52,9,0,40,0,2,6,4,38,2
33,9,0,38,0,2,0,4,38,0
31,13,0,60,0,2,0,1,18,2
24,10,0,40,0,2,7,4,38,2
56,13,0,40,0,2,6,4,38,2
43,10,0,50,0,2,6,2,38,2
21,9,0,40,0,2,0,4,38,2
51,9,0,40,0,2,0,4,38,2
41,10,0,65,1,2,13,4,38,2
45,10,0,40,1,5,9,4,38,2
20,9,0,30,0,2,7,4,38,4
28,13,0,60,1,2,3,4,38,2
47,13,0,40,0,2,2,4,38,0
80,4,0,35,0,4,4,4,38,6
47,9,0,35,0,4,0,4,19,2
45,9,0,50,0,2,11,4,38,2
17,7,0,12,0,2,5,4,38,4
37,9,0,50,0,2,2,4,38,2
27,10,0,40,0,2,6,4,38,4
17,8,0,16,0,2,7,4,38,4
18,9,0,40,0,4,4,4,38,4
57,9,0,40,0,2,5,4,38,2
26,9,0,40,0,2,0,4,38,5
26,14,0,40,0,2,3,4,38,4
36,13,0,45,1,4,9,4,38,2
51,9,0,80,1,2,4,4,38,2
38,10,0,40,0,2,7,4,38,4
51,9,0,40,1,2,2,4,38,4
24,7,0,40,0,2,5,4,38,4
35,9,0,65,0,2,4,4,38,0
28,13,0,40,1,2,3,4,38,2
37,9,0,40,0,2,13,4,38,2
43,9,0,40,0,2,3,4,38,2
23,9,0,30,0,2,5,4,38,4
42,13,0,40,0,2,11,4,32,2
58,10,0,40,1,2,0,4,38,2
52,9,0,20,0,1,7,2,38,2
29,9,0,50,0,2,11,0,38,0
27,10,0,60,0,2,2,4,38,2
28,10,0,40,0,2,0,2,22,4
28,9,0,40,0,2,5,4,38,4
24,10,0,40,0,2,2,4,38,4
20,6,0,40,0,2,5,4,38,3
54,13,0,40,1,2,3,4,38,2
65,9,0,25,0,2,7,4,38,0
38,10,0,40,1,2,2,4,38,2
29,9,0,40,0,2,6,4,38,2
27,9,0,40,0,2,0,2,38,4
36,14,0,40,0,2,7,4,38,2
55,9,0,40,0,5,10,4,38,2
22,3,0,30,0,2,6,4,25,4
28,13,0,40,0,2,9,4,38,4
20,10,0,30,0,2,11,4,38,4
68,9,0,40,0,3,11,4,38,2
49,9,0,50,1,4,11,4,38,0
18,4,0,40,0,2,6,4,38,4
50,16,0,60,1,4,9,4,38,0
37,8,0,40,0,2,8,2,38,5
60,14,0,50,1,2,3,4,38,2
43,10,0,40,0,2,2,4,38,2
43,16,0,70,1,3,9,4,38,2
17,7,0,9,0,2,8,4,38,4
43,10,0,50,0,2,3,4,38,4
21,10,0,15,0,4,0,4,38,4
21,12,0,30,0,2,7,4,38,4
28,12,0,40,1,1,10,1,16,2
39,9,0,40,1,4,2,4,38,2
38,12,0,40,0,1,9,4,38,4
59,10,0,36,1,2,9,4,38,2
51,9,0,40,0,0,12,4,38,2
19,9,0,16,0,2,5,4,38,4
23,9,0,40,0,2,6,4,38,4
31,13,0,40,0,2,9,4,38,0
42,12,0,40,0,2,9,2,38,2
43,9,0,40,1,2,2,4,38,2
45,10,0,55,1,2,2,4,38,2
34,10,0,35,0,2,6,4,38,2
21,9,0,30,0,2,6,4,38,4
34,10,0,40,1,2,3,4,38,2
55,10,0,40,1,3,11,4,38,2
30,11,0,40,0,2,9,4,38,4
19,10,0,20,0,2,0,4,38,4
45,13,0,35,0,4,9,4,38,0
42,13,0,72,1,2,7,1,29,2
90,10,0,40,0,4,4,4,38,2
44,13,0,44,1,5,10,4,38,2
34,9,0,40,1,4,9,4,38,2
35,8,0,30,0,2,7,4,38,5
39,10,0,25,0,4,2,4,38,4
29,13,0,40,0,2,9,2,38,4
24,9,0,32,0,2,7,4,38,4
49,10,0,17,0,2,7,4,38,2
31,5,0,40,0,2,13,4,38,0
44,10,0,50,0,2,3,4,38,0
27,9,0,40,0,4,11,4,38,2
24,9,0,40,0,2,5,4,38,4
30,9,0,60,0,2,5,4,38,2
27,10,0,40,0,2,3,4,38,0
34,13,0,20,0,5,0,4,21,2
25,10,0,19,0,5,3,4,38,2
39,9,0,40,0,2,3,4,38,0
28,10,0,40,1,2,12,4,38,2
51,9,0,70,0,4,2,4,38,2
33,10,0,26,0,2,11,1,34,4
27,11,0,38,0,2,5,4,38,4
29,9,0,40,0,2,3,4,38,4
33,6,0,40,0,5,5,4,38,2
37,9,0,50,1,2,11,4,38,2
20,9,0,40,0,2,5,4,38,4
24,13,0,40,0,2,3,4,38,4
29,9,0,35,0,2,7,4,38,4
41,10,0,40,0,2,2,4,38,2
42,10,0,40,0,4,2,4,38,2
20,10,0,30,0,2,11,4,38,4
54,5,0,40,0,2,2,4,38,5
55,13,0,55,0,2,2,4,20,3
21,9,0,32,0,2,5,4,38,2
19,9,0,40,0,2,0,4,38,4
33,11,0,40,0,2,2,2,38,2
22,9,0,35,0,2,7,2,38,5
31,8,0,32,0,2,11,4,38,4
74,9,0,40,1,4,11,4,38,2
45,6,0,40,0,2,7,2,38,0
36,9,0,40,0,2,0,4,38,4
35,10,0,60,0,3,3,4,38,0
45,10,0,40,0,2,2,4,38,0
42,9,0,85,0,4,4,4,38,4
50,14,0,40,0,5,9,4,38,0
39,9,0,40,0,2,3,4,38,0
